unix_time_ms,sys_time_ms,robot_mode,mpc_step,ref_lat_deg,ref_lon_deg,nearest_traj_index,traj_error_x_m,traj_error_y_m,traj_error_abs_m,raw_dx_m,raw_dy_m,raw_speed_m_s,raw_vyaw_rad_s,mhe_dx_m,mhe_dy_m,mhe_speed_m_s,mhe_yaw_rad,traj_ref_yaw_rad,mpc_output_vyaw_rad_s,yaw_PWM,throttle_PWM,latitude_deg,longitude_deg,vpitch_rad_s,vroll_rad_s,pitch_rad,roll_rad,sonar_meas_m,ultrasonic meas_m,GPS_time_stamp_h_m_s_ms,yaw_cmd,throttle,enc_speed_left_m_s,enc_speed_right_m_s
1508264399209,156209,RC,0,40.1021787433,-88.2267358693,0,29.5613020272,-0.0000015908,29.5613020272,29.5664953386,-4.7541761532,0.6733651161,0.2279109115,29.5613020272,-4.7431008035,0.7093008262,-0.7315761686,0.0000000000,0.0000000000,1500,1000,40.1021359880,-88.2270834950,-0.0933751150,0.2417281014,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181926,0.0000000000,1.0000000000,0.7317329049,0.6149973273
1508264399409,156409,RC,0,40.1021787433,-88.2267358693,0,29.6702175502,-0.0000014948,29.6702175502,29.6911968607,-4.8132206589,0.6904414892,-0.0038542688,29.6702175502,-4.8257780718,0.7114210784,-0.6987731084,0.0000000000,0.0000000000,1500,1000,40.1021354570,-88.2270849612,0.0991928792,-0.2943788672,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181927,0.0000000000,1.0000000000,0.7089481354,0.6719347835
1508264399610,156610,RC,0,40.1021787433,-88.2267358693,0,29.7867151902,-0.0000013614,29.7867151902,29.8139422412,-4.9063649434,0.6762325764,-0.0049450995,29.7867151902,-4.9092611575,0.7128816418,-0.6876928645,0.0000000000,0.0000000000,1500,1000,40.1021346193,-88.2270864043,-0.3170681474,0.1921316618,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181927,0.0000000000,1.0000000000,0.5865427852,0.7659223676
1508264399810,156810,RC,0,40.1021787433,-88.2267358693,0,29.8996172806,-0.0000018811,29.8996172806,29.9111859773,-4.9912066723,0.6904828548,-0.0543960950,29.8996172806,-4.9936904645,0.7131600790,-0.6816496482,0.0000000000,0.0000000000,1500,1000,40.1021338563,-88.2270875477,-0.1774418073,-0.0725038860,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181927,0.0000000000,1.0000000000,0.6805171371,0.7004485726
1508264400011,157011,RC,0,40.1021787433,-88.2267358693,0,30.0138820289,-0.0000017534,30.0138820289,30.0249298570,-5.0375378921,0.6918720007,0.0521417114,30.0138820289,-5.0695074450,0.6989839870,-0.6753007960,0.0000000000,0.0000000000,1500,1000,40.1021334397,-88.2270888850,0.0327249235,-0.0181805130,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181927,0.0000000000,1.0000000000,0.6890247464,0.6947191954
1508264400211,157211,RC,0,40.1021787433,-88.2267358693,0,30.1188437999,-0.0000017205,30.1188437999,30.0908175609,-5.1508269893,0.6617316604,-0.0637772397,30.1188437999,-5.1511853257,0.7008319722,-0.6651704375,0.0000000000,0.0000000000,1500,1000,40.1021324208,-88.2270896597,-0.0621773546,-0.1708241005,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181927,0.0000000000,1.0000000000,0.6574624181,0.6660009027
1508264400412,157412,RC,0,40.1021787433,-88.2267358693,0,30.2248056735,-0.0000018313,30.2248056735,30.2199418310,-5.2105386655,0.7145925760,-0.0182532351,30.2248056735,-5.2306765749,0.6995593083,-0.6700356808,0.0000000000,0.0000000000,1500,1000,40.1021318838,-88.2270911778,-0.0807942000,0.1560615239,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181928,0.0000000000,1.0000000000,0.6519589424,0.7772261500
1508264400612,157612,RC,0,40.1021787433,-88.2267358693,0,30.3306834479,-0.0000021070,30.3306834479,30.3233802462,-5.2977525530,0.7274330258,0.0309795942,30.3306834479,-5.3107626051,0.6994490051,-0.6690102752,0.0000000000,0.0000000000,1500,1000,40.1021310995,-88.2270923940,0.0638499618,0.0687223393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181928,0.0000000000,1.0000000000,0.7630217075,0.6918443441
1508264400813,157813,RC,0,40.1021787433,-88.2267358693,0,30.4355829116,-0.0000018998,30.4355829116,30.4328432150,-5.3787024587,0.6974061728,0.0103992535,30.4355829116,-5.3895344659,0.6988217982,-0.6627828801,0.0000000000,0.0000000000,1500,1000,40.1021303715,-88.2270936810,-0.2404918265,-0.0319249809,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181928,0.0000000000,1.0000000000,0.6945595741,0.7002527118
1508264401013,158013,RC,0,40.1021787433,-88.2267358693,0,30.5427144673,-0.0000020576,30.5427144673,30.5497057805,-5.4653603718,0.7359889746,0.0106174196,30.5427144673,-5.4705130172,0.7044878487,-0.6604129005,0.0000000000,0.0000000000,1500,1000,40.1021295922,-88.2270950550,-0.0179623469,-0.0727947742,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181928,0.0000000000,1.0000000000,0.7431069016,0.7288711071
1508264401214,158214,RC,0,40.1021787433,-88.2267358693,0,30.6560216894,-0.0000018930,30.6560216894,30.6754563070,-5.5293715843,0.6989760399,0.0413061256,30.6560216894,-5.5493116236,0.7048012370,-0.6543850302,0.0000000000,0.0000000000,1500,1000,40.1021290165,-88.2270965335,0.1564978563,-0.0264708270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181928,0.0000000000,1.0000000000,0.6690809131,0.7288711071
1508264401414,158414,RC,0,40.1021787433,-88.2267358693,0,30.7695298849,-0.0000019525,30.7695298849,30.7871448441,-5.6204402299,0.7544955015,0.0503236601,30.7695298849,-5.6274962876,0.7134437331,-0.6436894383,0.0000000000,0.0000000000,1500,1000,40.1021281975,-88.2270978467,0.3843360457,-0.1454441043,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181929,0.0000000000,1.0000000000,0.7658841014,0.7431069016
1508264401615,158615,RC,0,40.1021787433,-88.2267358693,0,30.8829752499,-0.0000018281,30.8829752499,30.8881734196,-5.6981469509,0.7089481354,0.0002908882,30.8829752499,-5.7029818696,0.7115798967,-0.6296489041,0.0000000000,0.0000000000,1500,1000,40.1021274987,-88.2270990345,-0.4228787333,-0.0981020484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181929,0.0000000000,1.0000000000,0.7231840491,0.6947122216
1508264401815,158815,RC,0,40.1021787433,-88.2267358693,0,30.9950376766,-0.0000021210,30.9950376766,31.0151997494,-5.7671619353,0.7345947623,0.0307614281,30.9950376766,-5.7781870117,0.7146900517,-0.6263977403,0.0000000000,0.0000000000,1500,1000,40.1021268780,-88.2271005280,0.0036361026,0.0765763209,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181929,0.0000000000,1.0000000000,0.7345947623,0.7345947623
1508264402016,159016,RC,0,40.1021787433,-88.2267358693,0,31.1197297383,-0.0000020790,31.1197297383,31.1606541989,-5.8533565363,0.7431217432,-0.0931569488,31.1197297383,-5.8526846695,0.7119627675,-0.6102908603,0.0000000000,0.0000000000,1500,1000,40.1021261028,-88.2271022382,0.5934846677,-0.1786780822,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181929,0.0000000000,1.0000000000,0.7004135847,0.7858299017
1508264402217,159217,RC,0,40.1021787433,-88.2267358693,0,31.2453936820,-0.0000016768,31.2453936820,31.2880491111,-5.9308964656,0.7018442154,-0.0173805705,31.2453936820,-5.9292118628,0.7145054382,-0.6117848783,0.0000000000,0.0000000000,1500,1000,40.1021254055,-88.2271037360,-0.3144501536,0.2873248281,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181929,0.0000000000,1.0000000000,0.6918788552,0.7118095160
1508264402417,159417,RC,0,40.1021787433,-88.2267358693,0,31.3622732842,-0.0000019287,31.3622732842,31.3744769256,-5.9828244961,0.7061291933,0.0378881892,31.3622732842,-6.0035057281,0.7113562931,-0.6097348657,0.0000000000,0.0000000000,1500,1000,40.1021249385,-88.2271047522,-0.0242891654,-0.2134392231,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181930,0.0000000000,1.0000000000,0.7915480137,0.6207103133
1508264402618,159618,RC,0,40.1021787433,-88.2267358693,0,31.4925424018,-0.0000020174,31.4925424018,31.5408259877,-6.0684445895,0.7004065514,-0.0472693339,31.4925424018,-6.0778380541,0.7108116253,-0.5939074909,0.0000000000,0.0000000000,1500,1000,40.1021241685,-88.2271067080,-0.1655881128,0.2268928028,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181930,0.0000000000,1.0000000000,0.6690875888,0.7317255735
1508264402818,159818,RC,0,40.1021787433,-88.2267358693,0,31.6223664492,-0.0000019350,31.6223664492,31.6493959098,-6.1462995705,0.7231190205,0.1238456548,31.6223664492,-6.1537518778,0.7145590133,-0.5900962603,0.0000000000,0.0000000000,1500,1000,40.1021234683,-88.2271079845,-0.1508982582,0.0350520291,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181930,0.0000000000,1.0000000000,0.7060374618,0.7402005792
1508264403019,160019,RC,0,40.1021787433,-88.2267358693,0,31.7486087414,-0.0000022512,31.7486087414,31.7570018149,-6.1824935193,0.7386147976,-0.0111264740,31.7486087414,-6.2208469969,0.7161856230,-0.5647127048,0.0000000000,0.0000000000,1500,1000,40.1021231428,-88.2271092497,0.3634648167,0.0795579251,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181930,0.0000000000,1.0000000000,0.6973434687,0.7798861265
1508264403220,160220,RC,0,40.1021787433,-88.2267358693,0,31.8728249074,-0.0000021594,31.8728249074,31.8637147682,-6.2672240527,0.6961776018,0.0553414817,31.8728249074,-6.2864658969,0.7192995927,-0.5537392708,0.0000000000,0.0000000000,1500,1000,40.1021223808,-88.2271105043,-0.0066904288,0.0863210759,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181930,0.0000000000,1.0000000000,0.7260747552,0.6662803888
1508264403420,160420,RC,0,40.1021787433,-88.2267358693,0,31.9948847850,-0.0000022585,31.9948847850,31.9949370395,-6.3356645301,0.7175326943,0.0698131701,31.9948847850,-6.3541344340,0.7183036638,-0.5422068014,0.0000000000,0.0000000000,1500,1000,40.1021217653,-88.2271120472,0.0140353561,-0.0980293263,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181931,0.0000000000,1.0000000000,0.7573956251,0.6776697636
1508264403621,160621,RC,0,40.1021787433,-88.2267358693,0,32.1215285521,-0.0000024286,32.1215285521,32.1292070835,-6.4280304494,0.6605460644,-0.0122900268,32.1215285521,-6.4241867510,0.7147850119,-0.5278847999,0.0000000000,0.0000000000,1500,1000,40.1021209347,-88.2271136258,-0.3602650464,0.1535162521,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181931,0.0000000000,1.0000000000,0.5950608850,0.7260312438
1508264403821,160821,RC,0,40.1021787433,-88.2267358693,0,32.2446821605,-0.0000021972,32.2446821605,32.2406546102,-6.4981017861,0.7032959461,-0.0927933386,32.2446821605,-6.4942009963,0.7128353129,-0.5265696704,0.0000000000,0.0000000000,1500,1000,40.1021203045,-88.2271149362,0.2498729712,-0.0939568914,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181931,0.0000000000,1.0000000000,0.6577383280,0.7488535643
1508264404022,161022,RC,0,40.1021787433,-88.2267358693,0,32.3635084773,-0.0000023664,32.3635084773,32.3495930369,-6.5468978260,0.6677107215,0.2641992155,32.3635084773,-6.5600213827,0.7127847461,-0.5340536417,0.0000000000,0.0000000000,1500,1000,40.1021198657,-88.2271162170,-0.0398516846,0.1126464588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181931,0.0000000000,1.0000000000,0.7232346535,0.6121867895
1508264404222,161222,RC,0,40.1021787433,-88.2267358693,0,32.4767930577,-0.0000022793,32.4767930577,32.4443844264,-6.6234555333,0.7445751429,0.1409353371,32.4767930577,-6.6273530865,0.7126619495,-0.5033372924,0.0000000000,0.0000000000,1500,1000,40.1021191772,-88.2271173315,0.1153371747,-0.5050546523,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181931,0.0000000000,1.0000000000,0.7488461137,0.7403041124
1508264404423,161423,RC,0,40.1021787433,-88.2267358693,0,32.5957159720,-0.0000026113,32.5957159720,32.5803270914,-6.6747534592,0.7003856301,-0.0532325422,32.5957159720,-6.6871745473,0.7127725427,-0.4824913637,0.0000000000,0.0000000000,1500,1000,40.1021187158,-88.2271189298,-0.4963280060,0.1959132085,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181932,0.0000000000,1.0000000000,0.6007372737,0.8000339866
1508264404623,161623,RC,0,40.1021787433,-88.2267358693,0,32.7172286002,-0.0000023314,32.7172286002,32.7155894024,-6.7577975370,0.7502547503,-0.0456694488,32.7172286002,-6.7520780036,0.7071157929,-0.4892154546,0.0000000000,0.0000000000,1500,1000,40.1021179690,-88.2271205202,-0.0457421708,-0.2134392231,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181932,0.0000000000,1.0000000000,0.7630674839,0.7374420762
1508264404824,161824,RC,0,40.1021787433,-88.2267358693,0,32.8390328100,-0.0000026042,32.8390328100,32.8501995952,-6.8171200306,0.7442924976,-0.0312704824,32.8390328100,-6.8169243152,0.7086854198,-0.4949674571,0.0000000000,0.0000000000,1500,1000,40.1021174355,-88.2271221028,0.3156864285,0.3040509001,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181932,0.0000000000,1.0000000000,0.7229456902,0.7656393647
1508264405025,162025,RC,0,40.1021787433,-88.2267358693,0,32.9588729564,-0.0000025699,32.9588729564,32.9658005384,-6.8898971101,0.7275202274,0.1258818723,32.9588729564,-6.8834301899,0.7082898757,-0.5000418649,0.0000000000,0.0000000000,1500,1000,40.1021167810,-88.2271234620,-0.0324340353,0.1226821020,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181932,0.0000000000,1.0000000000,0.8001298904,0.6549105644
1508264405225,162225,RC,0,40.1021787433,-88.2267358693,0,33.0833930523,-0.0000025016,33.0833930523,33.0947546619,-6.9186595307,0.6976151466,-0.2086395677,33.0833930523,-6.9424439650,0.7119692975,-0.4805044044,0.0000000000,0.0000000000,1500,1000,40.1021165223,-88.2271249782,-0.3408482585,-0.1282817000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181932,0.0000000000,1.0000000000,0.6406670213,0.7545633316
1508264405426,162426,RC,0,40.1021787433,-88.2267358693,0,33.2134005932,-0.0000021806,33.2134005932,33.2388624448,-6.9949948478,0.7232129574,0.0473420560,33.2134005932,-7.0055077424,0.7082587264,-0.5006324544,0.0000000000,0.0000000000,1500,1000,40.1021158358,-88.2271266725,-0.0981747704,0.3208496942,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181933,0.0000000000,1.0000000000,0.6662670374,0.7801588774
1508264405626,162626,RC,0,40.1021787433,-88.2267358693,0,33.3449272883,-0.0000025048,33.3449272883,33.3884702778,-7.0591543201,0.7132189274,-0.1367174581,33.3449272883,-7.0678354516,0.7104620428,-0.4903135236,0.0000000000,0.0000000000,1500,1000,40.1021152588,-88.2271284315,0.3089232776,-0.3562653336,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181933,0.0000000000,1.0000000000,0.7573502064,0.6690875888
1508264405827,162827,RC,0,40.1021787433,-88.2267358693,0,33.4773698457,-0.0000022138,33.4773698457,33.4981883926,-7.1219053240,0.6790391207,-0.1072650269,33.4773698457,-7.1314933981,0.7106739047,-0.5002938061,0.0000000000,0.0000000000,1500,1000,40.1021146945,-88.2271297215,0.0627591310,0.0041451570,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181933,0.0000000000,1.0000000000,0.6462972164,0.7117810845
1508264406027,163027,RC,0,40.1021787433,-88.2267358693,0,33.6054070369,-0.0000021884,33.6054070369,33.6109400919,-7.2011317097,0.7061362267,-0.0351247512,33.6054070369,-7.2009127567,0.7078948235,-0.5135739009,0.0000000000,0.0000000000,1500,1000,40.1021139820,-88.2271310472,-0.4644030251,0.0582503638,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181933,0.0000000000,1.0000000000,0.7203728557,0.6918995976
1508264406228,163228,RC,0,40.1021787433,-88.2267358693,0,33.7346026250,-0.0000023415,33.7346026250,33.7545657829,-7.2188487674,0.7018652558,0.0663952336,33.7346026250,-7.2555198243,0.7044606553,-0.5043705875,0.0000000000,0.0000000000,1500,1000,40.1021138227,-88.2271327358,0.1546798050,0.1882773931,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181933,0.0000000000,1.0000000000,0.7346094847,0.6691210270
1508264406428,163428,RC,0,40.1021787433,-88.2267358693,0,33.8608263268,-0.0000025792,33.8608263268,33.8745328285,-7.3161813934,0.6933579445,-0.1508982582,33.8608263268,-7.3179533047,0.7039131432,-0.4900038124,0.0000000000,0.0000000000,1500,1000,40.1021129473,-88.2271341463,-0.0633409074,-0.2784527377,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181934,0.0000000000,1.0000000000,0.6976290941,0.6890867352
1508264406629,163629,RC,0,40.1021787433,-88.2267358693,0,33.9698805572,-0.0000024975,33.9698805572,33.8957677349,-7.3530795771,0.6988713145,-0.0015998851,33.9698805572,-7.3771501721,0.7004365368,-0.5068427399,0.0000000000,0.0000000000,1500,1000,40.1021126155,-88.2271343960,-0.1350448509,0.3311035035,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181934,0.0000000000,1.0000000000,0.6177396178,0.7800030112
1508264406829,163829,RC,0,40.1021787433,-88.2267358693,0,34.0758789077,-0.0000025849,34.0758789077,34.0083067541,-7.4088253005,0.6976290941,0.1430442766,34.0758789077,-7.4362132172,0.7044847969,-0.5057511837,0.0000000000,0.0000000000,1500,1000,40.1021121142,-88.2271357192,-0.2453642040,0.0778125958,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181934,0.0000000000,1.0000000000,0.7716632485,0.6235949993
1508264407030,164030,RC,0,40.1021787433,-88.2267358693,0,34.1880553559,-0.0000030383,34.1880553559,34.1524570394,-7.4710573938,0.7332077622,-0.0337430322,34.1880553559,-7.4943615779,0.7083813307,-0.4845718637,0.0000000000,0.0000000000,1500,1000,40.1021115545,-88.2271374140,0.1817324084,-0.0752673240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181934,0.0000000000,1.0000000000,0.7460210919,0.7203944325
1508264407231,164231,RC,0,40.1021787433,-88.2267358693,0,34.2988632474,-0.0000027072,34.2988632474,34.2678453417,-7.5335860083,0.7246727943,-0.1303179175,34.2988632474,-7.5499061000,0.7093191981,-0.4852510368,0.0000000000,0.0000000000,1500,1000,40.1021109922,-88.2271387707,-0.0115628063,-0.1305360836,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181934,0.0000000000,1.0000000000,0.6663003564,0.7830452323
1508264407431,164431,RC,0,40.1021787433,-88.2267358693,0,34.4120685837,-0.0000027674,34.4120685837,34.4119246830,-7.5658696013,0.7317767739,0.1493710951,34.4120685837,-7.6006416338,0.7139144935,-0.4955787931,0.0000000000,0.0000000000,1500,1000,40.1021107018,-88.2271404647,-0.3450661375,0.1885682813,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181935,0.0000000000,1.0000000000,0.7602505684,0.7033029795
1508264407632,164632,RC,0,40.1021787433,-88.2267358693,0,34.5255622650,-0.0000029137,34.5255622650,34.5290849709,-7.6509707848,0.7630674839,-0.0885027375,34.5255622650,-7.6559167435,0.7124178876,-0.4715993810,0.0000000000,0.0000000000,1500,1000,40.1021099365,-88.2271418422,0.4877468039,-0.3681190281,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181935,0.0000000000,1.0000000000,0.8086237311,0.7175111771
1508264407832,164832,RC,0,40.1021787433,-88.2267358693,0,34.6462259981,-0.0000026898,34.6462259981,34.6737030334,-7.7050856496,0.6762258410,-0.0188350115,34.6462259981,-7.7119816022,0.7150888493,-0.4789202815,0.0000000000,0.0000000000,1500,1000,40.1021094498,-88.2271435425,0.1620247322,0.2023854712,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181935,0.0000000000,1.0000000000,0.5979260206,0.7545256615
1508264408033,165033,RC,0,40.1021787433,-88.2267358693,0,34.7713982935,-0.0000027668,34.7713982935,34.8114034523,-7.7483034115,0.7317548394,0.0402152948,34.7713982935,-7.7651828777,0.7142399468,-0.4726004959,0.0000000000,0.0000000000,1500,1000,40.1021090612,-88.2271451615,-0.3862995411,0.1482075423,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181935,0.0000000000,1.0000000000,0.7488386035,0.7146710753
1508264408233,165233,RC,0,40.1021787433,-88.2267358693,0,34.8949916857,-0.0000028348,34.8949916857,34.9295417830,-7.8060135776,0.7659070492,0.0787579825,34.8949916857,-7.8196797109,0.7121272695,-0.4623550209,0.0000000000,0.0000000000,1500,1000,40.1021085422,-88.2271465505,0.4335688750,0.0959203868,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181935,0.0000000000,1.0000000000,0.7659070492,0.7659070492
1508264408434,165434,RC,0,40.1021787433,-88.2267358693,0,35.0241737983,-0.0000030639,35.0241737983,35.0733093452,-7.8706548954,0.7146781683,-0.1735875385,35.0241737983,-7.8724362495,0.7109832065,-0.4433440578,0.0000000000,0.0000000000,1500,1000,40.1021079608,-88.2271482408,-0.0694495598,-0.1528617537,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181936,0.0000000000,1.0000000000,0.6748156548,0.7545407414
1508264408634,165634,RC,0,40.1021787433,-88.2267358693,0,35.1544522247,-0.0000030892,35.1544522247,35.1923689913,-7.8882051607,0.7645139694,0.0786125384,35.1544522247,-7.9186665910,0.7121910171,-0.4520084901,0.0000000000,0.0000000000,1500,1000,40.1021078030,-88.2271496407,0.3212860265,0.3136502110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181936,0.0000000000,1.0000000000,0.7773270607,0.7517009377
1508264408835,165835,RC,0,40.1021787433,-88.2267358693,0,35.2868364308,-0.0000029916,35.2868364308,35.3110602035,-7.9611490334,0.6733717918,-0.0932296709,35.2868364308,-7.9705215806,0.7097907355,-0.4313525271,0.0000000000,0.0000000000,1500,1000,40.1021071470,-88.2271510362,-0.3024510150,-0.4034619454,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181936,0.0000000000,1.0000000000,0.7288929820,0.6178506613
1508264409035,166035,RC,0,40.1021787433,-88.2267358693,0,35.4262900182,0.0000020949,35.4262900182,35.4675998461,-8.0237888411,0.7303457856,-0.0801397015,35.4262900182,-8.0248878511,0.7133865801,-0.4336136931,0.0000000000,0.0000000000,1500,1000,40.1021065837,-88.2271528767,-0.4113886491,0.2388919414,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181936,0.0000000000,1.0000000000,0.6235700846,0.8371214867
1508264409236,166236,RC,0,40.1021787433,-88.2267358693,0,35.5607162220,0.0000017073,35.5607162220,35.5764957627,-8.0702312564,0.7360110879,0.0963567191,35.5607162220,-8.0806238267,0.7111652928,-0.4380366532,0.0000000000,0.0000000000,1500,1000,40.1021061660,-88.2271541570,0.3316125579,-0.2991058006,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181936,0.0000000000,1.0000000000,0.7431291938,0.7288929820
1508264409436,166436,RC,0,40.1021787433,-88.2267358693,0,35.7032774588,0.0000022807,35.7032774588,35.7228715618,-8.1131895630,0.6973574162,-0.0604320254,35.7032774588,-8.1296516500,0.7190643814,-0.4101883571,0.0000000000,0.0000000000,1500,1000,40.1021057797,-88.2271558780,-0.3591742157,0.1541707506,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181937,0.0000000000,1.0000000000,0.7030500770,0.6916646957
1508264409637,166637,RC,0,40.1021787433,-88.2267358693,0,35.8438664770,0.0000020309,35.8438664770,35.8379905517,-8.1801103765,0.7317547798,0.0703949465,35.8438664770,-8.1849039749,0.7210260024,-0.4112074011,0.0000000000,0.0000000000,1500,1000,40.1021051778,-88.2271572315,0.1751147016,0.0727947742,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181937,0.0000000000,1.0000000000,0.7459912896,0.7175183296
1508264409837,166837,RC,0,40.1021787433,-88.2267358693,0,35.9820171909,0.0000014690,35.9820171909,36.0036023466,-8.1845767059,0.7231985331,-0.0221075039,35.9820171909,-8.2267336461,0.7222307033,-0.3894937234,0.0000000000,0.0000000000,1500,1000,40.1021051377,-88.2271591787,-0.0742492153,0.0095265888,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181937,0.0000000000,1.0000000000,0.7687543035,0.6776427031
1508264410038,167038,RC,0,40.1021787433,-88.2267358693,0,36.1184033483,0.0000019700,36.1184033483,36.1378014983,-8.2534434297,0.7246583104,-0.0939568914,36.1184033483,-8.2719897597,0.7215416488,-0.3838357312,0.0000000000,0.0000000000,1500,1000,40.1021045183,-88.2271607565,0.2460914245,-0.0479238324,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181937,0.0000000000,1.0000000000,0.6691343784,0.7801822424
1508264410238,167238,RC,0,40.1021787433,-88.2267358693,0,36.2542177905,0.0000016247,36.2542177905,36.2636086386,-8.2610602829,0.6976082325,0.0096720329,36.2542177905,-8.3090184177,0.7216789587,-0.3811473384,0.0000000000,0.0000000000,1500,1000,40.1021044498,-88.2271622357,-0.3731368497,0.2026036373,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181937,0.0000000000,1.0000000000,0.6862186790,0.7089977264
1508264410439,167439,RC,0,40.1021787433,-88.2267358693,0,36.3925598864,0.0000022092,36.3925598864,36.4162783875,-8.3229031943,0.7587965727,0.0045087672,36.3925598864,-8.3505951724,0.7209169259,-0.3692926318,0.0000000000,0.0000000000,1500,1000,40.1021038937,-88.2271640307,-0.0401425728,-0.1127919029,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181938,0.0000000000,1.0000000000,0.8086237311,0.7089694142
1508264410639,167639,RC,0,40.1021787433,-88.2267358693,0,36.5303898186,0.0000015043,36.5303898186,36.5429219690,-8.3677888799,0.6890316010,-0.0927206165,36.5303898186,-8.3891014315,0.7173333133,-0.3555579317,0.0000000000,0.0000000000,1500,1000,40.1021034900,-88.2271655197,-0.1188278332,0.1507528141,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181938,0.0000000000,1.0000000000,0.6235451698,0.7545180917
1508264410840,167840,RC,0,40.1021787433,-88.2267358693,0,36.6697004643,0.0000016908,36.6697004643,36.6903183733,-8.3970516778,0.7516933680,0.0218893377,36.6697004643,-8.4271423598,0.7210713902,-0.3552121588,0.0000000000,0.0000000000,1500,1000,40.1021032268,-88.2271672527,-0.0956294986,-0.0431968990,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181938,0.0000000000,1.0000000000,0.7773193121,0.7260674834
1508264411040,168040,RC,0,40.1021787433,-88.2267358693,0,36.8049915968,0.0000018176,36.8049915968,36.8037362349,-8.4308920005,0.7459838390,0.1095194106,36.8049915968,-8.4634638730,0.7227004780,-0.3411009838,0.0000000000,0.0000000000,1500,1000,40.1021029225,-88.2271685862,0.4425136874,-0.1459531587,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181938,0.0000000000,1.0000000000,0.7829983234,0.7089694142
1508264411241,168241,RC,0,40.1021787433,-88.2267358693,0,36.9441360769,0.0000016152,36.9441360769,36.9497293268,-8.4828570969,0.7015708685,0.0706131127,36.9441360769,-8.5000451148,0.7253927325,-0.3177635373,0.0000000000,0.0000000000,1500,1000,40.1021024552,-88.2271703027,0.1162098394,-0.0331612558,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181938,0.0000000000,1.0000000000,0.6859171391,0.7172245979
