unix_time_ms,sys_time_ms,robot_mode,mpc_step,ref_lat_deg,ref_lon_deg,nearest_traj_index,traj_error_x_m,traj_error_y_m,traj_error_abs_m,raw_dx_m,raw_dy_m,raw_speed_m_s, raw_vyaw_rad_s,mhe_dx_m, mhe_dy_m, mhe_speed_m_s, mhe_yaw_rad, traj_ref_yaw_rad, mpc_output_vyaw_rad_s,yaw_PWM, throttle_PWM, latitude_deg, longitude_deg, vpitch_rad_s, vroll_rad_s,pitch_rad,roll_rad, sonar_meas_m, ultrasonic meas_m,GPS_time_stamp_h_m_s_ms,yaw_cmd,throttle,enc_speed_left_m_s,enc_speed_right_m_s
1508264725168, 482168, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006761350, -8.9824663612, 8.9824663866, -54.6525713636, -8.6929784427, 0.5905835629, -0.1687878831, -50.5840616025, -8.9824663612, 1.0000000000, -2.5409043347, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021005655, -88.2260932963, -0.0106174196, -0.0500327719, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182453, 0.0000000000, 0.8106700182, 0.5920066833, 0.5891605020
1508264725368, 482368, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006761350, -8.9824663612, 8.9824663866, -54.6525713636, -8.6929784427, 0.6292333603, -0.1687878831, -50.5840616025, -8.9824663612, 1.0000000000, -2.5409043347, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021005655, -88.2260932963, 0.0397062405, 0.0578867535, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182453, 0.0000000000, 0.8106700182, 0.6263861656, 0.6320805550
1508264725569, 482569, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007002496, -6.7380790779, 6.7380791143, -54.9985236748, -8.8130689634, 0.6434565187, 0.0602138592, -52.3854315424, -6.7380790779, 1.0000000000, -4.3754581742, 0.0000000000, 0.0000000000, 1500, 1094, 40.1020994855, -88.2260892288, 0.0221075039, 0.1112647398, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182453, 0.0000000000, 0.8106700182, 0.6434565187, 0.6434565187
1508264725769, 482769, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007470240, -9.1017067891, 9.1017068197, -54.9918186114, -8.7923125773, 0.6093028784, 0.0234892228, -55.7946694483, -9.1017067891, 0.6834868407, -0.6468047428, 0.0000000000, 0.0000000000, 1500, 1094, 40.1020996722, -88.2260893077, 0.0388335759, 0.0081448698, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182454, 0.0000000000, 0.8106700182, 0.6633998752, 0.5552058816
1508264725970, 482970, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007262422, -10.7775111696, 10.7775111941, -56.1215880627, -8.8457602716, 0.4640951753, 0.0628318531, -53.9897742463, -10.7775111696, 0.0000000000, -4.4504879029, 0.0000000000, 0.0000000000, 1500, 1094, 40.1020991915, -88.2260760245, 0.0145444104, 0.0111991960, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182454, 0.0000000000, 0.8106700182, 0.6520110369, 0.2761793435
1508264726170, 483170, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007262422, -10.7775111696, 10.7775111941, -56.1215880627, -8.8457602716, 0.5267232656, 0.0628318531, -53.9897742463, -10.7775111696, 0.0000000000, -4.4504879029, 0.0000000000, 0.0000000000, 1500, 1094, 40.1020991915, -88.2260760245, -0.0283616003, -0.0956294986, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182454, 0.0000000000, 0.8106700182, 0.6434565187, 0.4099900126
1508264726371, 483371, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007262422, -10.7775111696, 10.7775111941, -56.1215880627, -8.8457602716, 0.6007672548, 0.0628318531, -53.9897742463, -10.7775111696, 0.0000000000, -4.4504879029, 0.0000000000, 0.0000000000, 1500, 1094, 40.1020991915, -88.2260760245, -0.0247254977, -0.0353429174, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182454, 0.0000000000, 0.8106700182, 0.6577120423, 0.5438224673
1508264726571, 483571, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007262422, -10.7775111696, 10.7775111941, -56.1215880627, -8.8457602716, 0.5338571668, 0.0628318531, -53.9897742463, -10.7775111696, 0.0000000000, -4.4504879029, 0.0000000000, 0.0000000000, 1412, 1094, 40.1020991915, -88.2260760245, -0.0072722052, -0.0263981049, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182454, 0.2199870348, 0.8106700182, 0.6605592370, 0.4071550667
1508264726772, 483772, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006836891, -8.1833993805, 8.1833994091, -52.7017806112, -6.4679308957, 0.4213744104, -0.0684314511, -51.2508629799, -8.1833993805, 0.3561579559, -4.4503426122, 0.0000000000, 0.0000000000, 1395, 1094, 40.1021205758, -88.2261162325, -0.0221802259, 0.0299614855, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.2623180151, 0.8106700182, 0.6662271023, 0.1765217185
1508264726972, 483972, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.5592644215, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, 0.0293797091, 0.0410879595, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6432251930, 0.4753035903
1508264727173, 484173, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.4840256572, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, 0.0002908882, -0.0651589587, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6320805550, 0.3359707594
1508264727373, 484373, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.4868825972, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, 0.0239255552, 0.0178896248, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6434822679, 0.3302829266
1508264727574, 484574, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.4640905261, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1441, 1094, 40.1021288343, -88.2261201318, 0.0007272205, 0.0673406203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.1467130184, 0.8106700182, 0.6548516750, 0.2733294070
1508264727774, 484774, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.6050320864, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1373, 1094, 40.1021288343, -88.2261201318, 0.0045814893, -0.0095993109, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.3153480291, 0.8106700182, 0.6605526805, 0.5495114923
1508264727975, 484975, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.5424151421, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, -0.0370155246, -0.0044360452, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6434951425, 0.4413351417
1508264728175, 485175, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.6320805550, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, -0.0080721478, 0.0861756318, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6292333603, 0.6349277496
1508264728376, 485376, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.4840401411, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, 0.0291615429, 0.0514872129, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6548778415, 0.3132024705
1508264728576, 485576, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.5409698486, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1395, 1094, 40.1021288343, -88.2261201318, 0.0181805130, -0.0194167879, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.2618470192, 0.8106700182, 0.6662470698, 0.4156926274
1508264728777, 485777, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.5323005915, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1359, 1094, 40.1021288343, -88.2261201318, 0.0145444104, 0.0104719755, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.3515759706, 0.8106700182, 0.6603943110, 0.4042068720
1508264728977, 485977, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.4569863081, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, 0.0299614855, 0.0706858347, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6406350136, 0.2733376026
1508264729178, 486178, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.5751363635, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, -0.0196349541, 0.0123627489, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6178445220, 0.5324282050
1508264729378, 486378, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.6135798097, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288343, -88.2261201318, 0.0122900268, -0.0007272205, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0000000000, 0.8106700182, 0.6292396188, 0.5979200006
1508264729579, 486579, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.4512962699, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1491, 1094, 40.1021288343, -88.2261201318, 0.0603593033, 0.0602865812, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.0205570459, 0.8106700182, 0.6463359594, 0.2562565506
1508264729779, 486779, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0006922808, -7.5265708636, 7.5265708954, -52.3701286385, -5.5496275938, 0.5238918066, -0.0231983346, -51.7711543169, -7.5265708636, 0.3881083918, -3.9736797504, 0.0000000000, 0.0000000000, 1420, 1094, 40.1021288343, -88.2261201318, -0.0460330590, 0.0517053791, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182455, 0.1986039877, 0.8106700182, 0.6548647881, 0.3929188550
1508264729980, 486980, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007362129, -8.3035503067, 8.3035503394, -56.4906293346, -4.4018920936, 0.4555626512, -0.0136717458, -55.0071334602, -8.3035503067, 1.0000000000, 0.0379732968, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021391562, -88.2260716853, -0.0021089395, 0.0687950613, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182458, 0.0000000000, 0.8106700182, 0.6463295221, 0.2647958100
1508264730180, 487180, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007294959, -5.6989602549, 5.6989603016, -56.7022975703, -4.5262265543, 0.4384571314, -0.0201440085, -54.4885987586, -5.6989602549, 0.0000000000, 1.5994551128, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021380380, -88.2260691967, 0.0079994257, -0.0408697933, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182458, 0.0000000000, 0.8106700182, 0.6320616007, 0.2448526919
1508264730381, 487381, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007163107, -7.3919453921, 7.3919454269, -56.7402453753, -4.5620869182, 0.4356187284, 0.0351974732, -53.4805861532, -7.3919453921, 0.4800296151, 1.0843117094, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021377155, -88.2260687505, 0.0111264740, -0.0205803408, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182458, 0.0000000000, 0.8106700182, 0.6292270422, 0.2420104146
1508264730581, 487581, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007224004, -6.7675030654, 6.7675031039, -57.0642962916, -4.6151639625, 0.4583916068, 0.0604320254, -53.8788657110, -6.7675030654, 0.4988982408, 1.6430320299, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021372382, -88.2260649405, 0.0184714013, 0.0367246363, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182458, 0.0000000000, 0.8106700182, 0.6576923132, 0.2590909004
1508264730782, 487782, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007586147, -5.8736401308, 5.8736401798, -57.0347404595, -4.6084366699, 0.4285007715, 0.0045814893, -56.6327280666, -5.8736401308, 1.0000000000, 5.3719988966, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021372987, -88.2260652880, 0.0117082504, 0.0259617726, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182459, 0.0000000000, 0.8106700182, 0.6434629560, 0.2135386020
1508264730982, 487982, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007458691, -5.3098828855, 5.3098829379, -57.1650840113, -4.6923332418, 0.4213828444, -0.0282888783, -55.8215237621, -5.3098828855, 0.0000000000, 5.6971676308, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021365442, -88.2260637555, -0.0304705399, 0.0645044603, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182459, 0.0000000000, 0.8106700182, 0.6520045400, 0.1907611489
1508264731183, 488183, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007420820, -6.5581683226, 6.5581683646, -57.3369756342, -4.7329564556, 0.4697943032, 0.0226892803, -55.4634228986, -6.5581683226, 0.4793347338, 5.6971249059, 0.0000000000, 0.0000000000, 1423, 1094, 40.1021361788, -88.2260617345, -0.0539597627, 0.0605047474, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182459, 0.1903940439, 0.8106700182, 0.6548647881, 0.2847238183
1508264731383, 488383, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007479097, -6.3368747335, 6.3368747776, -57.8733466758, -4.8573835785, 0.4185272753, 0.0272707696, -55.6834909822, -6.3368747335, 0.4729450744, 5.8735666917, 0.0000000000, 0.0000000000, 1313, 1094, 40.1021350598, -88.2260554282, 0.0444331739, 0.0938841693, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182459, 0.4671199322, 0.8106700182, 0.6519914865, 0.1850630790
1508264731584, 488584, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007516420, -6.1331129036, 6.1331129496, -58.1648522888, -5.3049431578, 0.4696207047, -0.0535234304, -55.9223481691, -6.1331129036, 0.4651125940, 6.0808854496, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021310348, -88.2260520008, 0.0324340353, -0.1386809535, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182459, 0.0000000000, 0.8106700182, 0.6432380676, 0.2960033417
1508264731784, 488784, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007543506, -5.9310531125, 5.9310531605, -58.6936678649, -5.4351524170, 0.6007012129, -0.1011563746, -56.1865682544, -5.9310531125, 0.4744736750, 6.3084220393, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021298638, -88.2260457833, -0.0570140889, -0.1394808961, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182500, 0.0000000000, 0.8106700182, 0.6120889187, 0.5893135667
1508264731985, 488985, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007579093, -5.7266230013, 5.7266230514, -58.9907427843, -5.4512386162, 0.6264048815, 0.0222529480, -56.4578349357, -5.7266230013, 0.4803855430, 6.5561855231, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021297192, -88.2260422905, -0.0052359878, -0.0192713438, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182500, 0.0000000000, 0.8106700182, 0.6292521954, 0.6235576272
1508264732185, 489185, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007613796, -5.5166905398, 5.5166905923, -59.3242203145, -5.4829106378, 0.5551947951, -0.0105446976, -56.7289146084, -5.5166905398, 0.4804996525, 6.8155553654, 0.0000000000, 0.0000000000, 1356, 1094, 40.1021294343, -88.2260383697, 0.0026179939, -0.0988292689, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182500, 0.3585970402, 0.8106700182, 0.6548451781, 0.4555444419
1508264732386, 489386, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007674622, -5.3086233621, 5.3086234176, -59.6289924638, -5.4883591893, 0.4598014057, -0.0434150651, -57.0199477600, -5.3086233621, 0.4798627068, 7.0828818747, 0.0000000000, 0.0000000000, 1296, 1094, 40.1021293853, -88.2260347863, 0.0266162711, 0.0145444104, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182500, 0.5096459389, 0.8106700182, 0.6605196595, 0.2590831518
1508264732586, 489586, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007705458, -5.0982466884, 5.0982467466, -59.8733488771, -5.5000346561, 0.3701224923, -0.1090103562, -57.2562713393, -5.0982466884, 0.4725366679, 7.3819625921, 0.0000000000, 0.0000000000, 1268, 1094, 40.1021292803, -88.2260319133, 0.0513417688, -0.0335975881, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182500, 0.5776219368, 0.8106700182, 0.6349024177, 0.1053425521
1508264732786, 489786, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007790648, -5.0342768669, 5.0342769271, -60.0393290182, -5.4556493485, 0.4085664451, -0.3894265894, -57.7169427000, -5.0342768669, 0.4698050416, 7.6867070455, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021296795, -88.2260299618, -0.0277071019, 0.1650790584, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, 0.0000000000, 0.8106700182, 0.6263736486, 0.1907592416
1508264732987, 489987, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007826157, -5.0305940712, 5.0305941321, -60.1565317645, -5.4921583497, 0.5495224595, -0.2463823127, -58.2055631943, -5.0305940712, 0.4747502523, 7.9566757991, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021293512, -88.2260285838, 0.0119991386, 0.0384699656, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, 0.0000000000, 0.8106700182, 0.6007732749, 0.4982716739
1508264733187, 490187, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007861320, -5.1053565271, 5.1053565876, -60.5466546627, -5.5925117701, 0.5737242103, 0.0440695636, -58.4613574211, -5.1053565271, 0.4828835136, 8.2664717466, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021284487, -88.2260239970, 0.0122900268, -0.0493055514, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, 0.0000000000, 0.8106700182, 0.6207041144, 0.5267443061
1508264733388, 490388, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007932367, -4.8931579908, 4.8931580551, -60.5939154369, -5.5505912833, 0.5222334266, 0.0391971861, -58.8284795465, -4.8931579908, 0.4911278681, 8.5859647485, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288257, -88.2260234413, 0.0702495024, 0.0939568914, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, 0.0000000000, 0.8106700182, 0.6431866884, 0.4012801945
1508264733588, 490588, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007932367, -4.8931579908, 4.8931580551, -60.5939154369, -5.5505912833, 0.5182025433, 0.0391971861, -58.8284795465, -4.8931579908, 0.4911278681, 8.5859647485, 0.0000000000, 0.0000000000, 1525, 1094, 40.1021288257, -88.2260234413, -0.0057450421, -0.0745401035, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, -0.0628030300, 0.8106700182, 0.6634131074, 0.3729919195
1508264733789, 490789, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007932367, -4.8931579908, 4.8931580551, -60.5939154369, -5.5505912833, 0.3886518776, 0.0391971861, -58.8284795465, -4.8931579908, 0.4911278681, 8.5859647485, 0.0000000000, 0.0000000000, 1651, 1094, 40.1021288257, -88.2260234413, -0.0327249235, -0.0420333462, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, -0.3778070211, 0.8106700182, 0.6662603617, 0.1110434011
1508264733989, 490989, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007932367, -4.8931579908, 4.8931580551, -60.5939154369, -5.5505912833, 0.2918418944, 0.0391971861, -58.8284795465, -4.8931579908, 0.4911278681, 8.5859647485, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288257, -88.2260234413, -0.0359246938, -0.0949750001, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, 0.0000000000, 0.8106700182, 0.5125028491, 0.0711809546
1508264734190, 491190, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007932367, -4.8931579908, 4.8931580551, -60.5939154369, -5.5505912833, 0.5680183172, 0.0391971861, -58.8284795465, -4.8931579908, 0.4911278681, 8.5859647485, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288257, -88.2260234413, -0.0295978752, -0.0290888209, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, 0.0000000000, 0.8106700182, 0.6434693933, 0.4925672710
1508264734390, 491390, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007932367, -4.8931579908, 4.8931580551, -60.5939154369, -5.5505912833, 0.5694419146, 0.0391971861, -58.8284795465, -4.8931579908, 0.4911278681, 8.5859647485, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021288257, -88.2260234413, 0.0054541539, -0.0663952336, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, 0.0000000000, 0.8106700182, 0.6463165879, 0.4925672710
1508264734591, 491591, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0007932367, -4.8931579908, 4.8931580551, -60.5939154369, -5.5505912833, 0.5993436575, 0.0391971861, -58.8284795465, -4.8931579908, 0.4911278681, 8.5859647485, 0.0000000000, 0.0000000000, 1622, 1094, 40.1021288257, -88.2260234413, -0.0008726646, -0.0425424005, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182501, -0.3061699867, 0.8106700182, 0.6634064913, 0.5352807641
1508264734791, 491791, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0008168487, -5.4413136443, 5.4413137056, -62.0469235746, -4.6702054517, 0.3331168890, -0.0103992535, -60.5816617279, -5.4413136443, 0.6581061494, 12.7813781594, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021367432, -88.2260063577, 0.0402880169, -0.0681405629, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182503, 0.0000000000, 0.8106700182, 0.5637362599, 0.1024975032
1508264734992, 491992, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0008168487, -5.4413136443, 5.4413137056, -62.0469235746, -4.6702054517, 0.5950668454, -0.0103992535, -60.5816617279, -5.4413136443, 0.6581061494, 12.7813781594, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021367432, -88.2260063577, 0.0121445827, 0.0566504786, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182503, 0.0000000000, 0.8106700182, 0.6605526805, 0.5295810103
1508264735192, 492192, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0008168487, -5.4413136443, 5.4413137056, -62.0469235746, -4.6702054517, 0.6106106043, -0.0103992535, -60.5816617279, -5.4413136443, 0.6581061494, 12.7813781594, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021367432, -88.2260063577, 0.0343248086, -0.0691586716, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182503, 0.0000000000, 0.8106700182, 0.6661206484, 0.5551005602
1508264735393, 492393, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0008168487, -5.4413136443, 5.4413137056, -62.0469235746, -4.6702054517, 0.5267390609, -0.0103992535, -60.5816617279, -5.4413136443, 0.6581061494, 12.7813781594, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021367432, -88.2260063577, 0.0218166156, 0.0320704250, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182503, 0.0000000000, 0.8106700182, 0.6662537456, 0.3872244060
1508264735593, 492593, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0008168487, -5.4413136443, 5.4413137056, -62.0469235746, -4.6702054517, 0.5594823360, -0.0103992535, -60.5816617279, -5.4413136443, 0.6581061494, 12.7813781594, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021367432, -88.2260063577, -0.0065449847, 0.0797033692, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182503, 0.0000000000, 0.8106700182, 0.6662537456, 0.4527108669
1508264735794, 492794, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0008168487, -5.4413136443, 5.4413137056, -62.0469235746, -4.6702054517, 0.5182077289, -0.0103992535, -60.5816617279, -5.4413136443, 0.6581061494, 12.7813781594, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021367432, -88.2260063577, 0.0208712290, -0.0045814893, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182503, 0.0000000000, 0.8106700182, 0.6605724692, 0.3758429587
1508264735994, 492994, RC, 0, 40.1021787433, -88.2267358693, 0, -0.0008168487, -5.4413136443, 5.4413137056, -62.0469235746, -4.6702054517, 0.5182077289, -0.0103992535, -60.5816617279, -5.4413136443, 0.6581061494, 12.7813781594, 0.0000000000, 0.0000000000, 1500, 1094, 40.1021367432, -88.2260063577, -0.0011635528, -0.0029816041, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 182503, 0.0000000000, 0.8106700182, 0.6605724692, 0.3758429587
